Date,Employee_ID,Employee_Name,Role,Contract_Type,Scheduled_Start,Scheduled_End,Actual_Clock_In,Actual_Clock_Out,Scheduled_Hours,Max_Allowed_Hours,Overtime_Hours,Status
2023-10-31,E026,Employee_26,Customer Assistant,Full-time,10,18,10:00,18:05,8,8,0,OK
2023-10-31,E095,Employee_95,Manager,Temporary,13,19,12:57,18:58,6,7,0,OK
2023-10-31,E100,Employee_100,Customer Assistant,Seasonal,13,17,13:01,16:56,4,5,0,OK
2023-10-31,E009,Employee_9,Customer Assistant,Seasonal,8,13,07:55,13:04,5,5,0,OK
2023-10-31,E089,Employee_89,Security,Part-time,7,13,06:58,12:55,6,6,0,OK
2023-10-31,E084,Employee_84,Manager,Full-time,10,18,10:03,17:59,8,8,0,OK
2023-10-31,E050,Employee_50,Stocker,Temporary,9,15,09:02,14:55,6,7,0,OK
2023-10-31,E080,Employee_80,Cashier,Temporary,8,14,07:56,13:57,6,7,0,OK
2023-10-31,E067,Employee_67,Cashier,Full-time,14,23,13:56,23:05,9,8,1,Overtime
2023-10-31,E079,Employee_79,Cashier,Part-time,7,11,07:05,10:55,4,6,0,OK
2023-10-31,E044,Employee_44,Security,Part-time,6,12,05:59,11:58,6,6,0,OK
2023-10-31,E046,Employee_46,Cashier,Temporary,9,16,09:04,16:05,7,7,0,OK
2023-10-31,E003,Employee_3,Customer Assistant,Seasonal,9,14,08:58,14:04,5,5,0,OK
2023-10-31,E099,Employee_99,Customer Assistant,Part-time,11,15,10:59,14:59,4,6,0,OK
2023-10-31,E071,Employee_71,Cashier,Full-time,10,18,09:58,18:01,8,8,0,OK
2023-10-31,E002,Employee_2,Customer Assistant,Part-time,10,16,10:00,15:55,6,6,0,OK
2023-10-31,E024,Employee_24,Security,Part-time,14,19,14:02,19:00,5,6,0,OK
2023-10-31,E005,Employee_5,Stocker,Part-time,12,16,12:02,16:04,4,6,0,OK
2023-10-31,E015,Employee_15,Security,Part-time,7,12,06:59,11:58,5,6,0,OK
2023-10-31,E085,Employee_85,Manager,Seasonal,13,17,13:01,17:03,4,5,0,OK
2023-10-31,E086,Employee_86,Manager,Seasonal,14,19,14:00,18:55,5,5,0,OK
2023-10-31,E023,Employee_23,Manager,Full-time,6,15,05:59,15:02,9,8,1,Overtime
2023-10-31,E090,Employee_90,Manager,Seasonal,7,12,06:58,12:03,5,5,0,OK
2023-10-31,E017,Employee_17,Security,Seasonal,10,14,10:01,13:55,4,5,0,OK
2023-10-31,E031,Employee_31,Cashier,Temporary,7,14,06:59,14:02,7,7,0,OK
2023-10-31,E020,Employee_20,Customer Assistant,Part-time,13,19,12:56,18:58,6,6,0,OK
2023-11-01,E032,Employee_32,Stocker,Full-time,9,17,09:00,16:59,8,8,0,OK
2023-11-01,E085,Employee_85,Manager,Seasonal,12,17,11:56,17:02,5,5,0,OK
2023-11-01,E071,Employee_71,Cashier,Full-time,11,19,11:04,19:04,8,8,0,OK
2023-11-01,E055,Employee_55,Cashier,Part-time,8,12,08:05,11:57,4,6,0,OK
2023-11-01,E087,Employee_87,Manager,Full-time,12,21,12:03,21:03,9,8,1,Overtime
2023-11-01,E080,Employee_80,Cashier,Temporary,13,19,12:56,18:55,6,7,0,OK
2023-11-01,E100,Employee_100,Customer Assistant,Seasonal,12,17,11:57,17:03,5,5,0,OK
2023-11-01,E053,Employee_53,Security,Part-time,11,16,11:01,15:59,5,6,0,OK
2023-11-01,E054,Employee_54,Cashier,Temporary,6,13,06:03,13:00,7,7,0,OK
2023-11-01,E093,Employee_93,Customer Assistant,Temporary,8,15,08:02,15:01,7,7,0,OK
2023-11-01,E025,Employee_25,Customer Assistant,Seasonal,14,18,13:57,18:05,4,5,0,OK
2023-11-01,E006,Employee_6,Customer Assistant,Seasonal,7,12,06:55,12:00,5,5,0,OK
2023-11-01,E012,Employee_12,Cashier,Seasonal,14,18,13:57,17:58,4,5,0,OK
2023-11-01,E037,Employee_37,Cashier,Part-time,6,10,05:58,10:03,4,6,0,OK
2023-11-01,E058,Employee_58,Cashier,Part-time,9,13,09:01,12:55,4,6,0,OK
2023-11-01,E023,Employee_23,Manager,Full-time,6,15,05:55,14:58,9,8,1,Overtime
2023-11-01,E039,Employee_39,Manager,Temporary,7,14,07:00,14:03,7,7,0,OK
2023-11-01,E081,Employee_81,Customer Assistant,Part-time,14,20,13:57,19:56,6,6,0,OK
2023-11-01,E009,Employee_9,Customer Assistant,Seasonal,11,16,10:59,16:05,5,5,0,OK
2023-11-01,E096,Employee_96,Customer Assistant,Part-time,7,12,07:03,12:05,5,6,0,OK
2023-11-01,E045,Employee_45,Cashier,Full-time,13,22,13:04,22:03,9,8,1,Overtime
2023-11-01,E079,Employee_79,Cashier,Part-time,11,17,10:57,16:57,6,6,0,OK
2023-11-01,E092,Employee_92,Security,Seasonal,8,12,08:03,12:00,4,5,0,OK
2023-11-01,E082,Employee_82,Manager,Seasonal,6,11,06:02,10:55,5,5,0,OK
2023-11-01,E075,Employee_75,Stocker,Full-time,12,21,11:55,21:00,9,8,1,Overtime
2023-11-01,E026,Employee_26,Customer Assistant,Full-time,9,18,09:00,17:57,9,8,1,Overtime
2023-11-01,E044,Employee_44,Security,Part-time,6,10,05:55,09:55,4,6,0,OK
2023-11-01,E010,Employee_10,Manager,Temporary,8,15,08:05,15:01,7,7,0,OK
2023-11-01,E078,Employee_78,Manager,Part-time,8,13,07:55,13:02,5,6,0,OK
2023-11-01,E052,Employee_52,Cashier,Seasonal,11,16,10:58,15:59,5,5,0,OK
2023-11-02,E063,Employee_63,Stocker,Seasonal,9,14,08:58,14:05,5,5,0,OK
2023-11-02,E090,Employee_90,Manager,Seasonal,8,12,08:04,11:55,4,5,0,OK
2023-11-02,E091,Employee_91,Customer Assistant,Seasonal,12,16,12:05,16:00,4,5,0,OK
2023-11-02,E013,Employee_13,Customer Assistant,Part-time,8,12,07:56,11:57,4,6,0,OK
2023-11-02,E008,Employee_8,Cashier,Temporary,8,15,07:55,15:03,7,7,0,OK
2023-11-02,E053,Employee_53,Security,Part-time,10,14,09:57,13:57,4,6,0,OK
2023-11-02,E044,Employee_44,Security,Part-time,7,12,06:56,12:04,5,6,0,OK
2023-11-02,E001,Employee_1,Cashier,Part-time,14,18,14:02,18:05,4,6,0,OK
2023-11-02,E033,Employee_33,Stocker,Temporary,13,20,12:59,19:58,7,7,0,OK
2023-11-02,E081,Employee_81,Customer Assistant,Part-time,10,14,10:03,13:57,4,6,0,OK
2023-11-02,E042,Employee_42,Cashier,Seasonal,9,13,08:58,12:56,4,5,0,OK
2023-11-02,E066,Employee_66,Customer Assistant,Part-time,6,10,06:05,09:57,4,6,0,OK
2023-11-02,E054,Employee_54,Cashier,Temporary,6,12,06:02,11:58,6,7,0,OK
2023-11-02,E018,Employee_18,Stocker,Part-time,11,17,11:05,17:01,6,6,0,OK
2023-11-02,E067,Employee_67,Cashier,Full-time,8,17,07:56,17:02,9,8,1,Overtime
2023-11-02,E055,Employee_55,Cashier,Part-time,14,18,14:03,17:58,4,6,0,OK
2023-11-02,E012,Employee_12,Cashier,Seasonal,8,12,08:04,12:03,4,5,0,OK
2023-11-02,E075,Employee_75,Stocker,Full-time,12,20,12:03,19:59,8,8,0,OK
2023-11-02,E088,Employee_88,Manager,Full-time,6,15,05:56,14:57,9,8,1,Overtime
2023-11-02,E077,Employee_77,Customer Assistant,Seasonal,11,15,11:00,15:02,4,5,0,OK
2023-11-02,E098,Employee_98,Stocker,Seasonal,10,14,10:00,14:01,4,5,0,OK
2023-11-02,E076,Employee_76,Security,Full-time,13,21,12:55,21:03,8,8,0,OK
2023-11-02,E045,Employee_45,Cashier,Full-time,10,18,09:57,18:00,8,8,0,OK
2023-11-02,E065,Employee_65,Manager,Seasonal,8,13,08:00,13:04,5,5,0,OK
2023-11-02,E100,Employee_100,Customer Assistant,Seasonal,14,19,13:59,19:02,5,5,0,OK
2023-11-02,E083,Employee_83,Customer Assistant,Part-time,8,14,08:00,13:59,6,6,0,OK
2023-11-02,E096,Employee_96,Customer Assistant,Part-time,6,10,06:02,10:03,4,6,0,OK
2023-11-02,E024,Employee_24,Security,Part-time,11,17,10:55,17:04,6,6,0,OK
2023-11-02,E004,Employee_4,Customer Assistant,Part-time,10,16,10:01,16:03,6,6,0,OK
2023-11-02,E020,Employee_20,Customer Assistant,Part-time,8,13,08:04,13:02,5,6,0,OK
2023-11-03,E097,Employee_97,Customer Assistant,Part-time,12,17,11:55,17:04,5,6,0,OK
2023-11-03,E016,Employee_16,Cashier,Part-time,8,12,08:02,12:02,4,6,0,OK
2023-11-03,E067,Employee_67,Cashier,Full-time,9,17,09:04,16:58,8,8,0,OK
2023-11-03,E084,Employee_84,Manager,Full-time,13,22,13:04,22:00,9,8,1,Overtime
2023-11-03,E091,Employee_91,Customer Assistant,Seasonal,10,15,10:02,15:02,5,5,0,OK
2023-11-03,E017,Employee_17,Security,Seasonal,6,10,06:05,09:55,4,5,0,OK
2023-11-03,E015,Employee_15,Security,Part-time,11,16,10:55,15:58,5,6,0,OK
2023-11-03,E009,Employee_9,Customer Assistant,Seasonal,9,14,08:59,14:02,5,5,0,OK
2023-11-03,E008,Employee_8,Cashier,Temporary,6,13,06:00,12:55,7,7,0,OK
2023-11-03,E095,Employee_95,Manager,Temporary,13,19,12:59,19:05,6,7,0,OK
2023-11-03,E065,Employee_65,Manager,Seasonal,8,13,08:05,13:05,5,5,0,OK
2023-11-03,E034,Employee_34,Security,Part-time,13,18,13:01,18:03,5,6,0,OK
2023-11-03,E013,Employee_13,Customer Assistant,Part-time,13,17,13:05,16:56,4,6,0,OK
2023-11-03,E098,Employee_98,Stocker,Seasonal,9,14,09:02,14:01,5,5,0,OK
2023-11-03,E089,Employee_89,Security,Part-time,8,13,08:02,12:57,5,6,0,OK
2023-11-03,E069,Employee_69,Manager,Seasonal,7,12,06:58,12:03,5,5,0,OK
2023-11-03,E038,Employee_38,Security,Full-time,14,23,14:03,23:04,9,8,1,Overtime
2023-11-03,E061,Employee_61,Customer Assistant,Part-time,14,20,13:56,20:03,6,6,0,OK
2023-11-03,E035,Employee_35,Cashier,Temporary,7,14,07:02,14:05,7,7,0,OK
2023-11-03,E023,Employee_23,Manager,Full-time,12,21,11:55,20:57,9,8,1,Overtime
2023-11-03,E087,Employee_87,Manager,Full-time,12,20,12:03,20:05,8,8,0,OK
2023-11-03,E086,Employee_86,Manager,Seasonal,10,15,09:57,14:55,5,5,0,OK
2023-11-03,E074,Employee_74,Security,Temporary,7,13,07:01,12:58,6,7,0,OK
2023-11-03,E085,Employee_85,Manager,Seasonal,7,11,06:58,10:58,4,5,0,OK
2023-11-03,E014,Employee_14,Security,Part-time,13,19,13:02,18:59,6,6,0,OK
2023-11-03,E001,Employee_1,Cashier,Part-time,13,17,13:00,16:55,4,6,0,OK
2023-11-03,E060,Employee_60,Customer Assistant,Seasonal,12,17,11:59,17:03,5,5,0,OK
2023-11-03,E079,Employee_79,Cashier,Part-time,6,11,05:58,10:57,5,6,0,OK
2023-11-03,E012,Employee_12,Cashier,Seasonal,12,16,12:05,16:03,4,5,0,OK
2023-11-03,E049,Employee_49,Manager,Seasonal,6,11,06:00,11:01,5,5,0,OK
2023-11-04,E015,Employee_15,Security,Part-time,8,14,08:02,13:59,6,6,0,OK
2023-11-04,E025,Employee_25,Customer Assistant,Seasonal,8,13,08:02,13:04,5,5,0,OK
2023-11-04,E071,Employee_71,Cashier,Full-time,9,17,09:00,17:05,8,8,0,OK
2023-11-04,E083,Employee_83,Customer Assistant,Part-time,13,17,13:04,16:55,4,6,0,OK
2023-11-04,E022,Employee_22,Cashier,Seasonal,14,19,14:04,18:59,5,5,0,OK
2023-11-04,E060,Employee_60,Customer Assistant,Seasonal,8,12,07:58,12:04,4,5,0,OK
2023-11-04,E023,Employee_23,Manager,Full-time,13,22,13:05,22:00,9,8,1,Overtime
2023-11-04,E031,Employee_31,Cashier,Temporary,9,16,09:04,16:05,7,7,0,OK
2023-11-04,E091,Employee_91,Customer Assistant,Seasonal,13,17,13:02,17:02,4,5,0,OK
2023-11-04,E016,Employee_16,Cashier,Part-time,11,16,10:56,16:02,5,6,0,OK
2023-11-04,E032,Employee_32,Stocker,Full-time,7,15,06:57,14:55,8,8,0,OK
2023-11-04,E058,Employee_58,Cashier,Part-time,8,12,07:58,11:58,4,6,0,OK
2023-11-04,E072,Employee_72,Cashier,Seasonal,8,12,08:02,11:58,4,5,0,OK
2023-11-04,E084,Employee_84,Manager,Full-time,10,18,10:05,18:04,8,8,0,OK
2023-11-04,E024,Employee_24,Security,Part-time,13,18,13:05,18:00,5,6,0,OK
2023-11-04,E076,Employee_76,Security,Full-time,7,16,07:01,16:03,9,8,1,Overtime
2023-11-04,E077,Employee_77,Customer Assistant,Seasonal,14,18,13:57,18:00,4,5,0,OK
2023-11-04,E054,Employee_54,Cashier,Temporary,10,17,09:56,17:03,7,7,0,OK
2023-11-04,E037,Employee_37,Cashier,Part-time,6,12,05:56,11:58,6,6,0,OK
2023-11-04,E062,Employee_62,Cashier,Seasonal,8,13,07:59,13:02,5,5,0,OK
2023-11-04,E073,Employee_73,Stocker,Part-time,6,10,05:59,10:00,4,6,0,OK
2023-11-04,E074,Employee_74,Security,Temporary,7,14,07:02,13:58,7,7,0,OK
2023-11-04,E098,Employee_98,Stocker,Seasonal,12,17,11:59,16:55,5,5,0,OK
2023-11-04,E012,Employee_12,Cashier,Seasonal,11,16,10:55,16:00,5,5,0,OK
2023-11-04,E042,Employee_42,Cashier,Seasonal,6,10,05:57,09:58,4,5,0,OK
2023-11-04,E033,Employee_33,Stocker,Temporary,11,18,10:56,17:55,7,7,0,OK
2023-11-04,E001,Employee_1,Cashier,Part-time,12,18,11:58,18:02,6,6,0,OK
2023-11-04,E039,Employee_39,Manager,Temporary,13,19,12:57,19:02,6,7,0,OK
2023-11-04,E094,Employee_94,Stocker,Full-time,9,18,08:55,17:55,9,8,1,Overtime
2023-11-04,E082,Employee_82,Manager,Seasonal,9,13,08:55,12:55,4,5,0,OK
2023-11-05,E076,Employee_76,Security,Full-time,7,16,06:58,15:57,9,8,1,Overtime
2023-11-05,E048,Employee_48,Security,Temporary,14,20,13:56,20:00,6,7,0,OK
2023-11-05,E017,Employee_17,Security,Seasonal,11,15,10:55,15:05,4,5,0,OK
2023-11-05,E093,Employee_93,Customer Assistant,Temporary,11,17,10:55,17:05,6,7,0,OK
2023-11-05,E025,Employee_25,Customer Assistant,Seasonal,9,13,08:56,13:01,4,5,0,OK
2023-11-05,E010,Employee_10,Manager,Temporary,11,17,10:57,16:55,6,7,0,OK
2023-11-05,E046,Employee_46,Cashier,Temporary,9,15,08:58,14:56,6,7,0,OK
2023-11-05,E090,Employee_90,Manager,Seasonal,10,15,10:00,15:05,5,5,0,OK
2023-11-05,E092,Employee_92,Security,Seasonal,13,18,12:58,18:05,5,5,0,OK
2023-11-05,E018,Employee_18,Stocker,Part-time,11,15,10:55,15:02,4,6,0,OK
2023-11-05,E062,Employee_62,Cashier,Seasonal,6,11,06:03,10:58,5,5,0,OK
2023-11-05,E015,Employee_15,Security,Part-time,10,15,10:00,14:58,5,6,0,OK
2023-11-05,E006,Employee_6,Customer Assistant,Seasonal,6,11,06:05,11:05,5,5,0,OK
2023-11-05,E086,Employee_86,Manager,Seasonal,14,18,14:05,18:00,4,5,0,OK
2023-11-05,E029,Employee_29,Manager,Seasonal,8,12,07:59,12:05,4,5,0,OK
2023-11-05,E027,Employee_27,Security,Part-time,14,18,13:55,17:57,4,6,0,OK
2023-11-05,E088,Employee_88,Manager,Full-time,12,20,12:04,19:57,8,8,0,OK
2023-11-05,E061,Employee_61,Customer Assistant,Part-time,11,16,10:59,16:01,5,6,0,OK
2023-11-05,E095,Employee_95,Manager,Temporary,11,18,11:05,18:00,7,7,0,OK
2023-11-05,E001,Employee_1,Cashier,Part-time,9,15,08:59,15:05,6,6,0,OK
2023-11-05,E044,Employee_44,Security,Part-time,10,15,09:56,15:03,5,6,0,OK
2023-11-05,E079,Employee_79,Cashier,Part-time,14,19,14:05,19:05,5,6,0,OK
2023-11-05,E073,Employee_73,Stocker,Part-time,7,13,07:00,13:02,6,6,0,OK
2023-11-05,E021,Employee_21,Security,Temporary,11,18,11:00,17:58,7,7,0,OK
2023-11-05,E024,Employee_24,Security,Part-time,7,11,06:57,11:05,4,6,0,OK
2023-11-05,E066,Employee_66,Customer Assistant,Part-time,7,11,06:59,11:02,4,6,0,OK
2023-11-05,E072,Employee_72,Cashier,Seasonal,7,12,06:57,12:04,5,5,0,OK
2023-11-05,E030,Employee_30,Manager,Temporary,6,13,05:55,13:04,7,7,0,OK
2023-11-05,E083,Employee_83,Customer Assistant,Part-time,12,16,12:02,15:58,4,6,0,OK
2023-11-05,E077,Employee_77,Customer Assistant,Seasonal,7,12,07:01,12:05,5,5,0,OK
2023-11-06,E015,Employee_15,Security,Part-time,12,18,11:55,17:56,6,6,0,OK
2023-11-06,E045,Employee_45,Cashier,Full-time,13,21,13:05,21:04,8,8,0,OK
2023-11-06,E018,Employee_18,Stocker,Part-time,14,19,13:59,19:02,5,6,0,OK
2023-11-06,E095,Employee_95,Manager,Temporary,10,16,09:55,16:05,6,7,0,OK
2023-11-06,E097,Employee_97,Customer Assistant,Part-time,11,15,11:01,14:55,4,6,0,OK
2023-11-06,E041,Employee_41,Security,Seasonal,8,12,07:56,11:59,4,5,0,OK
2023-11-06,E057,Employee_57,Customer Assistant,Seasonal,11,16,10:59,15:55,5,5,0,OK
2023-11-06,E044,Employee_44,Security,Part-time,13,19,13:01,18:59,6,6,0,OK
2023-11-06,E073,Employee_73,Stocker,Part-time,12,18,11:58,17:56,6,6,0,OK
2023-11-06,E049,Employee_49,Manager,Seasonal,10,14,09:59,14:02,4,5,0,OK
2023-11-06,E023,Employee_23,Manager,Full-time,14,23,13:55,22:59,9,8,1,Overtime
2023-11-06,E098,Employee_98,Stocker,Seasonal,11,15,11:01,15:00,4,5,0,OK
2023-11-06,E020,Employee_20,Customer Assistant,Part-time,9,15,08:55,14:58,6,6,0,OK
2023-11-06,E006,Employee_6,Customer Assistant,Seasonal,10,15,10:04,15:01,5,5,0,OK
2023-11-06,E093,Employee_93,Customer Assistant,Temporary,8,15,08:03,15:01,7,7,0,OK
2023-11-06,E040,Employee_40,Manager,Temporary,6,12,06:04,11:56,6,7,0,OK
2023-11-06,E022,Employee_22,Cashier,Seasonal,14,18,13:57,18:04,4,5,0,OK
2023-11-06,E016,Employee_16,Cashier,Part-time,11,16,10:55,15:56,5,6,0,OK
2023-11-06,E070,Employee_70,Manager,Temporary,10,16,09:57,16:02,6,7,0,OK
2023-11-06,E024,Employee_24,Security,Part-time,13,17,13:05,16:57,4,6,0,OK
2023-11-06,E076,Employee_76,Security,Full-time,14,22,14:00,22:00,8,8,0,OK
2023-11-06,E039,Employee_39,Manager,Temporary,10,17,09:57,17:02,7,7,0,OK
2023-11-06,E062,Employee_62,Cashier,Seasonal,12,16,12:00,16:05,4,5,0,OK
2023-11-06,E005,Employee_5,Stocker,Part-time,8,14,08:03,13:57,6,6,0,OK
2023-11-06,E061,Employee_61,Customer Assistant,Part-time,14,18,14:00,18:04,4,6,0,OK
2023-11-06,E050,Employee_50,Stocker,Temporary,12,18,12:04,17:56,6,7,0,OK
2023-11-06,E008,Employee_8,Cashier,Temporary,12,19,11:57,18:56,7,7,0,OK
2023-11-06,E001,Employee_1,Cashier,Part-time,13,18,13:04,17:56,5,6,0,OK
2023-11-06,E064,Employee_64,Cashier,Temporary,9,16,09:03,15:55,7,7,0,OK
2023-11-06,E099,Employee_99,Customer Assistant,Part-time,10,15,10:02,14:56,5,6,0,OK
2023-11-07,E056,Employee_56,Customer Assistant,Temporary,8,14,08:03,14:03,6,7,0,OK
2023-11-07,E010,Employee_10,Manager,Temporary,9,15,09:02,14:58,6,7,0,OK
2023-11-07,E047,Employee_47,Customer Assistant,Full-time,13,22,12:55,22:04,9,8,1,Overtime
2023-11-07,E027,Employee_27,Security,Part-time,9,15,09:00,14:56,6,6,0,OK
2023-11-07,E011,Employee_11,Security,Full-time,10,19,09:59,18:56,9,8,1,Overtime
2023-11-07,E015,Employee_15,Security,Part-time,11,15,11:00,15:04,4,6,0,OK
2023-11-07,E050,Employee_50,Stocker,Temporary,6,12,06:03,11:57,6,7,0,OK
2023-11-07,E096,Employee_96,Customer Assistant,Part-time,6,10,06:01,09:59,4,6,0,OK
2023-11-07,E086,Employee_86,Manager,Seasonal,11,16,10:55,15:58,5,5,0,OK
2023-11-07,E032,Employee_32,Stocker,Full-time,6,14,06:00,14:05,8,8,0,OK
2023-11-07,E038,Employee_38,Security,Full-time,14,22,14:03,22:00,8,8,0,OK
2023-11-07,E008,Employee_8,Cashier,Temporary,9,15,09:00,15:05,6,7,0,OK
2023-11-07,E071,Employee_71,Cashier,Full-time,13,22,13:00,22:03,9,8,1,Overtime
2023-11-07,E045,Employee_45,Cashier,Full-time,7,15,06:55,15:00,8,8,0,OK
2023-11-07,E066,Employee_66,Customer Assistant,Part-time,13,19,12:58,19:02,6,6,0,OK
2023-11-07,E080,Employee_80,Cashier,Temporary,10,16,10:01,15:59,6,7,0,OK
2023-11-07,E018,Employee_18,Stocker,Part-time,12,16,11:56,15:56,4,6,0,OK
2023-11-07,E029,Employee_29,Manager,Seasonal,8,12,07:56,11:57,4,5,0,OK
2023-11-07,E059,Employee_59,Security,Temporary,13,19,13:03,19:05,6,7,0,OK
2023-11-07,E087,Employee_87,Manager,Full-time,14,23,14:00,22:58,9,8,1,Overtime
2023-11-07,E020,Employee_20,Customer Assistant,Part-time,14,19,14:02,19:05,5,6,0,OK
2023-11-07,E002,Employee_2,Customer Assistant,Part-time,9,13,09:02,13:02,4,6,0,OK
2023-11-07,E076,Employee_76,Security,Full-time,12,20,12:05,20:05,8,8,0,OK
2023-11-07,E036,Employee_36,Manager,Seasonal,13,18,12:56,18:00,5,5,0,OK
2023-11-07,E099,Employee_99,Customer Assistant,Part-time,14,19,14:04,19:05,5,6,0,OK
2023-11-07,E093,Employee_93,Customer Assistant,Temporary,13,19,13:05,18:56,6,7,0,OK
2023-11-07,E028,Employee_28,Cashier,Part-time,8,12,07:56,11:58,4,6,0,OK
2023-11-07,E055,Employee_55,Cashier,Part-time,11,16,11:04,15:59,5,6,0,OK
2023-11-07,E024,Employee_24,Security,Part-time,13,19,12:58,19:05,6,6,0,OK
2023-11-07,E049,Employee_49,Manager,Seasonal,11,15,11:00,14:59,4,5,0,OK
2023-11-08,E060,Employee_60,Customer Assistant,Seasonal,14,19,13:59,18:56,5,5,0,OK
2023-11-08,E072,Employee_72,Cashier,Seasonal,7,12,07:05,11:58,5,5,0,OK
2023-11-08,E018,Employee_18,Stocker,Part-time,8,12,08:00,11:55,4,6,0,OK
2023-11-08,E097,Employee_97,Customer Assistant,Part-time,6,12,06:04,12:00,6,6,0,OK
2023-11-08,E058,Employee_58,Cashier,Part-time,7,11,07:04,11:00,4,6,0,OK
2023-11-08,E024,Employee_24,Security,Part-time,7,12,07:02,11:59,5,6,0,OK
2023-11-08,E012,Employee_12,Cashier,Seasonal,6,11,06:05,11:02,5,5,0,OK
2023-11-08,E095,Employee_95,Manager,Temporary,11,18,11:01,18:05,7,7,0,OK
2023-11-08,E023,Employee_23,Manager,Full-time,6,15,06:04,15:04,9,8,1,Overtime
2023-11-08,E062,Employee_62,Cashier,Seasonal,10,14,09:59,14:01,4,5,0,OK
2023-11-08,E028,Employee_28,Cashier,Part-time,13,19,12:55,19:01,6,6,0,OK
2023-11-08,E042,Employee_42,Cashier,Seasonal,13,18,12:58,18:00,5,5,0,OK
2023-11-08,E045,Employee_45,Cashier,Full-time,10,19,10:02,19:04,9,8,1,Overtime
2023-11-08,E071,Employee_71,Cashier,Full-time,11,20,10:58,19:57,9,8,1,Overtime
2023-11-08,E057,Employee_57,Customer Assistant,Seasonal,9,14,08:59,14:01,5,5,0,OK
2023-11-08,E076,Employee_76,Security,Full-time,9,18,09:02,18:04,9,8,1,Overtime
2023-11-08,E021,Employee_21,Security,Temporary,7,13,07:04,13:05,6,7,0,OK
2023-11-08,E050,Employee_50,Stocker,Temporary,10,16,09:59,15:59,6,7,0,OK
2023-11-08,E080,Employee_80,Cashier,Temporary,8,14,08:04,14:00,6,7,0,OK
2023-11-08,E019,Employee_19,Manager,Temporary,12,18,12:00,18:04,6,7,0,OK
2023-11-08,E051,Employee_51,Manager,Temporary,6,13,06:02,12:59,7,7,0,OK
2023-11-08,E046,Employee_46,Cashier,Temporary,8,14,08:02,14:05,6,7,0,OK
2023-11-08,E037,Employee_37,Cashier,Part-time,8,13,07:57,12:55,5,6,0,OK
2023-11-08,E049,Employee_49,Manager,Seasonal,8,12,07:55,12:01,4,5,0,OK
2023-11-08,E094,Employee_94,Stocker,Full-time,9,17,09:04,16:56,8,8,0,OK
2023-11-08,E041,Employee_41,Security,Seasonal,14,19,13:57,18:58,5,5,0,OK
2023-11-08,E040,Employee_40,Manager,Temporary,14,20,13:57,19:56,6,7,0,OK
2023-11-08,E032,Employee_32,Stocker,Full-time,14,23,14:03,23:03,9,8,1,Overtime
2023-11-08,E020,Employee_20,Customer Assistant,Part-time,9,13,09:03,12:58,4,6,0,OK
2023-11-08,E065,Employee_65,Manager,Seasonal,10,15,09:56,15:05,5,5,0,OK
2023-11-09,E071,Employee_71,Cashier,Full-time,14,22,14:01,21:58,8,8,0,OK
2023-11-09,E059,Employee_59,Security,Temporary,10,17,09:59,17:05,7,7,0,OK
2023-11-09,E013,Employee_13,Customer Assistant,Part-time,10,15,09:55,14:57,5,6,0,OK
2023-11-09,E022,Employee_22,Cashier,Seasonal,10,14,09:55,13:58,4,5,0,OK
2023-11-09,E038,Employee_38,Security,Full-time,10,19,10:00,19:01,9,8,1,Overtime
2023-11-09,E094,Employee_94,Stocker,Full-time,11,19,11:02,19:05,8,8,0,OK
2023-11-09,E054,Employee_54,Cashier,Temporary,12,19,12:00,18:55,7,7,0,OK
2023-11-09,E016,Employee_16,Cashier,Part-time,10,14,10:03,14:01,4,6,0,OK
2023-11-09,E004,Employee_4,Customer Assistant,Part-time,13,19,12:58,19:05,6,6,0,OK
2023-11-09,E012,Employee_12,Cashier,Seasonal,11,15,10:56,15:00,4,5,0,OK
2023-11-09,E077,Employee_77,Customer Assistant,Seasonal,7,12,07:01,12:05,5,5,0,OK
2023-11-09,E050,Employee_50,Stocker,Temporary,13,20,13:05,20:01,7,7,0,OK
2023-11-09,E014,Employee_14,Security,Part-time,8,14,08:05,13:58,6,6,0,OK
2023-11-09,E067,Employee_67,Cashier,Full-time,8,17,08:00,17:05,9,8,1,Overtime
2023-11-09,E090,Employee_90,Manager,Seasonal,14,19,14:00,19:00,5,5,0,OK
2023-11-09,E035,Employee_35,Cashier,Temporary,11,18,11:03,18:03,7,7,0,OK
2023-11-09,E002,Employee_2,Customer Assistant,Part-time,10,15,09:58,15:03,5,6,0,OK
2023-11-09,E086,Employee_86,Manager,Seasonal,6,11,06:00,10:56,5,5,0,OK
2023-11-09,E046,Employee_46,Cashier,Temporary,8,14,07:57,14:02,6,7,0,OK
2023-11-09,E063,Employee_63,Stocker,Seasonal,9,13,09:00,12:55,4,5,0,OK
2023-11-09,E015,Employee_15,Security,Part-time,6,12,06:05,12:04,6,6,0,OK
2023-11-09,E099,Employee_99,Customer Assistant,Part-time,13,19,13:03,19:03,6,6,0,OK
2023-11-09,E006,Employee_6,Customer Assistant,Seasonal,7,12,06:56,11:57,5,5,0,OK
2023-11-09,E098,Employee_98,Stocker,Seasonal,11,16,11:03,15:59,5,5,0,OK
2023-11-09,E020,Employee_20,Customer Assistant,Part-time,7,11,06:59,10:58,4,6,0,OK
